code_naf,code_rome,name,desc
64.30Z,"",Fonds de placement et entités financières similaires,"64.30Z Fonds de placement et entités financières similaires Cette sous-classe comprend les entités légales organisées pour regrouper des titres ou d'autres actifs financiers, sans les administrer, pour le compte d'actionnaires ou de bénéficiaires. Les portefeuilles sont adaptés pour avoir des caractéristiques d'investissement spécifiques (diversification, risque, taux de rendement et volatilité des prix). Ces entités perçoivent des intérêts, des dividendes et d'autres revenus de biens, mais elles n'ont pas ou peu d'employés et ne tirent aucun revenu de la vente de services. Cette sous-classe comprend : - les sociétés d'investissement à capital variable - les sociétés d'investissement à capital fixe - les fiducies, les comptes de patrimoine ou d'agence, administrés pour le compte des bénéficiaires selon les dispositions d'une convention de fiducie, d'un testament ou d'un contrat d'agence - les fonds communs de placement Cette sous-classe ne comprend pas : - les fonds et les fiducies tirant des revenus de la vente de biens ou de services (cf. la sous- classe de la NAF correspondant à leur activité principale) - les activités des sociétés holding (cf. 64.20Z) - les caisses de retraite (cf. 65.30Z) - la gestion de fonds (cf. 66.30Z) - les régimes de sécurité sociale obligatoire, y compris les caisses de retraite complémentaire obligatoires (cf. 84.30B) Produits associés : 64.30.10 64.9 AUTRES ACTIVITÉS DES SERVICES FINANCIERS, HORS ASSURANCE ET CAISSES DE RETRAITE Ce groupe comprend : - les activités de services financiers autres que celles réalisées par des institutions monétaires Ce groupe ne comprend pas : - l'assurance et les caisses de retraite (cf. 65)"
64.91Z,"",Crédit-bail ,"64.91Z Crédit-bail Cette sous-classe comprend : - le crédit-bail, lorsque le bail couvre approximativement la durée de service escomptée du bien et que le preneur bénéficie de tous les avantages qu'offre l'utilisation de ce bien et qu'il assume tous les risques découlant de sa propriété. Le bien peut être transmissible ou non et une option d'achat est généralement disponible en fin de bail. Ce type de bail couvre tous les coûts ou presque, y compris les intérêts Cette sous-classe ne comprend pas : - la location-bail (cf. 77, selon le type de bien loué) Produits associés : 64.91.10"
64.92Z,"",Autre distribution de crédit,"64.92Z Autre distribution de crédit Cette sous-classe comprend : - les activités de services financiers consistant principalement en l'octroi de prêts par des institutions qui ne s'occupent pas d'intermédiation monétaire, le crédit accordé pouvant prendre différentes formes (prêts, hypothèques, cartes de crédit, etc.) et fournissant les types de services suivants : • octroi de crédit à la consommation • financement des échanges internationaux • offre de financement à long terme à l'industrie • prêt d'argent en dehors du système bancaire • octroi de prêts au logement par des institutions spécialisées ne recevant pas de dépôts - les sociétés de prêt sur gages Cette sous-classe ne comprend pas : - l'octroi de prêts au logement par des institutions spécialisées recevant aussi des dépôts (cf. 64.19Z) - la location-bail (cf. 77, selon le type de bien loué) - l'octroi de subventions par des organisations associatives (cf. 94.99Z) Produits associés : 64.92.11, 64.92.12, 64.92.13, 64.92.14, 64.92.15, 64.92.16,"
64.99Z,"","Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.","64.99.11 Services bancaires de placement CC : - services de prise ferme de valeurs mobilières - services de garantie de vente d'une émission de titres à un prix fixé par l'entreprise ou l'administration émettrice, ainsi que de revente aux investisseurs - engagement de vendre le volume maximal d'une émission de titres, sans garantir l'achat de toute la série proposée par l'émetteur Classification des Produits Française CPF rév. 2.1 675 Cette sous-classe ne comprend pas : - le crédit-bail (cf. 64.91Z) - le courtage de valeurs mobilières et de marchandises (cf. 66.12Z) - la gestion de portefeuilles pour le compte de tiers (cf. 66.30Z) - le commerce, la location et la location-bail de biens immobiliers (cf. 68) - le recouvrement de factures sans rachat de créances (cf. 82.91Z) - l'octroi de subventions par des organisations associatives (cf. 94.99Z) Produits associés : 64.99.11, 64.99.19"
65.11Z,"",Assurance vie,65.11.10 Assurance vie CC : - services de souscription de polices d'assurance prévoyant le paiement de prestations aux bénéficiaires suite au décès de la personne assurée ou à l'échéance de la police en cas de survie. Les polices peuvent prévoir une protection simple ou comporter également un élément d'épargne. Les polices peuvent couvrir des individus isolés ou les membres de groupes
65.12Z,"",Autres assurances,"65.12.50 Assurance responsabilité civile générale CC : - services de souscription de polices d'assurance couvrant les risques de tous les types de responsabilité civile, y compris la responsabilité pour les produits défectueux, les lésions corporelles, les dommages aux biens, la pollution, la négligence professionnelle, etc., à l'exclusion de la responsabilité civile couverte dans la sous-catégories 65.12.21 (Assurance de véhicules automobiles, responsabilité civile) et les catégories 65.12.3 (Assurance maritime, assurance aérienne et assurance-transports) et 65.12.4 (Assurance-incendie et autres services d'assurance-dommages)"
65.20Z,"",Réassurance,"65.20Z Réassurance Cette sous-classe comprend : - les activités consistant à prendre à son compte la totalité ou une partie du risque associé à des polices d'assurance émises par d'autres assureurs (assurance vie, assurance dommages, financement des pensions) Produits associés : 65.20.11, 65.20.12, 65.20.13, 65.20.21, 65.20.22, 65.20.23,"
65.30Z,"",Caisses de retraite,"65.30.12 Caisses de retraite à adhésion collective CC : - services de souscription de plans prévoyant le versement, à intervalles réguliers, de revenus aux membres de groupes. Ces plans peuvent exiger une contribution unique ou une série de contributions ; ils peuvent être obligatoires ou facultatifs ; ils peuvent prévoir des prestations nominales déterminées à l'avance ou dépendantes de la valeur sur le marché des actifs sous- tendant le plan ; s'ils sont liés à l'emploi, ils peuvent être transférables ou non en cas de changement d'emploi. La période durant laquelle les prestations sont versées peut être fixée en termes de durée minimum ou maximum ; il peut y avoir ou non des prestations de réversion. Classification des Produits Française CPF rév. 2.1 685"
66.11Z,"",Administration de marchés financiers,"66.11Z Administration de marchés financiers Cette sous-classe comprend : - l'exploitation et la supervision de marchés financiers autrement que par des organismes publics, tels que les bourses des contrats de marchandises, les bourses des contrats du marché à terme, - les bourses des titres, les bourses des valeurs, les bourses d'options sur actions ou marchandises Produits associés : 66.11.11, 66.11.12, 66.11.19"
66.12Z,"",Courtage de valeurs mobilières et de marchandises,"66.12Z Courtage de valeurs mobilières et de marchandises Cette sous-classe comprend : - les opérations effectuées sur des marchés financiers pour le compte de tiers (le courtage en valeurs mobilières, par exemple) ainsi que les activités qui s'y rattachent - le courtage de titres - le courtage de contrats de marchandises - les activités des bureaux de change, etc. Cette sous-classe ne comprend pas : - les opérations effectuées sur des marchés pour compte propre (cf. 64.99Z) - la gestion de portefeuilles pour le compte de tiers (cf. 66.30Z) Produits associés : 66.12.11, 66.12.12, 66.12.13"
66.19A,"",Supports juridiques de gestion de patrimoine mobilier,"66.19A Supports juridiques de gestion de patrimoine mobilier Cette sous-classe est destinée à isoler dans le répertoire des entités patrimoniales en indivision, successions, etc., non productives mais pouvant donner lieu à des transactions importantes. Cette sous-classe comprend : - l'activité des unités non-productives gestionnaires d'un patrimoine mobilier ne pouvant être rattachées à aucune des sous-classes de la nomenclature Cette sous-classe comprend aussi : - l'activité des sociétés civiles de moyens gestionnaires d'un patrimoine mobilier hors secrétariat"
66.19B,"","Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.","66.19B Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a. Cette sous-classe comprend : - les activités auxiliaires des activités de services financiers n.c.a. : • les activités de traitement et de règlement des transactions financières, y compris des transactions effectuées par carte de crédit • les services de conseils en placement • les activités des conseillers et courtiers en hypothèque Cette sous-classe comprend aussi : - les services d'investissement financier, de fiducie ou de garde pour le compte de tiers Cette sous-classe ne comprend pas : - les activités des agents et courtiers d'assurances (cf. 66.22Z) - la gestion de fonds (cf. 66.30Z) Produits associés : 66.19.10, 66.19.21, 66.19.22, 66.19.29, 66.19.31, 66.19.32,"
